TYPE,BANK,DEBITS_TRANSACTIONS,DEBIT_AMOUNT,CREDIT_TRANSACTIONS,CREDIT_AMOUNT,DATE
FOREIGN,WESTPAC BANKING CORPORATION,332,958.17,41,358.23,Dec-16
FOREIGN,WESTPAC BANKING CORPORATION,329,139.97,36,1829.90,Jan-17
FOREIGN,WESTPAC BANKING CORPORATION,261,224.52,32,1150.17,Feb-17
FOREIGN,WESTPAC BANKING CORPORATION,478,4657.36,44,86.76,Mar-17
FOREIGN,WESTPAC BANKING CORPORATION,564,1454.99,48,502.08,Apr-17
FOREIGN,WOORI BANK,1341,1072.52,250,562.48,May-16
FOREIGN,WOORI BANK,974,193.14,207,787.80,Jun-16
FOREIGN,WOORI BANK,826,153.32,225,574.26,Jul-16
FOREIGN,WOORI BANK,950,224.91,276,489.21,Aug-16
FOREIGN,WOORI BANK,1076,721.91,231,703.74,Sep-16
FOREIGN,WOORI BANK,1788,658.83,259,754.87,Oct-16
FOREIGN,WOORI BANK,1175,784.09,301,423.93,Nov-16
FOREIGN,WOORI BANK,1454,933.22,397,1050.60,Dec-16
FOREIGN,WOORI BANK,1482,629.27,369,1000.31,Jan-17
FOREIGN,WOORI BANK,1293,558.42,360,442.15,Feb-17
FOREIGN,WOORI BANK,1498,744.14,427,1251.35,Mar-17
FOREIGN,WOORI BANK,1552,303.20,443,880.83,Apr-17
PRIVATE_SECTOR,YES BANK,4134572,139117.08,882085,162028.12,May-16
PRIVATE_SECTOR,YES BANK,4355515,162965.54,1035898,161152.57,Jun-16
PRIVATE_SECTOR,YES BANK,4585499,179322.60,1042593,151520.88,Jul-16
PRIVATE_SECTOR,YES BANK,4568720,176734.44,955673,163507.36,Aug-16
PRIVATE_SECTOR,YES BANK,4448639,171863.19,924500,202049.34,Sep-16
PRIVATE_SECTOR,YES BANK,4884816,162819.78,1085375,188471.79,Oct-16
PRIVATE_SECTOR,YES BANK,5164465,169763.28,925781,165985.64,Nov-16
PRIVATE_SECTOR,YES BANK,7199690,235163.22,1387267,232542.14,Dec-16
PRIVATE_SECTOR,YES BANK,6986551,260678.64,1334936,233182.99,Jan-17
PRIVATE_SECTOR,YES BANK,5926261,263199.54,1267895,233396.07,Feb-17
PRIVATE_SECTOR,YES BANK,7048918,344529.00,1569467,387317.00,Mar-17
PRIVATE_SECTOR,YES BANK,5793138,289137.44,1250613,239866.60,Apr-17
COOPERATIVE,ZILA SAHKARI BANK LTD GHAZIABAD,1060,85.40,3495,100.99,May-16
COOPERATIVE,ZILA SAHKARI BANK LTD GHAZIABAD,907,138.44,3266,102.14,Jun-16
COOPERATIVE,ZILA SAHKARI BANK LTD GHAZIABAD,904,105.49,4442,103.59,Jul-16
COOPERATIVE,ZILA SAHKARI BANK LTD GHAZIABAD,978,104.37,5382,110.38,Aug-16
COOPERATIVE,ZILA SAHKARI BANK LTD GHAZIABAD,1295,128.33,6931,134.43,Sep-16
COOPERATIVE,ZILA SAHKARI BANK LTD GHAZIABAD,1046,60.59,9337,132.23,Oct-16
COOPERATIVE,ZILA SAHKARI BANK LTD GHAZIABAD,1895,158.54,9548,106.27,Nov-16
COOPERATIVE,ZILA SAHKARI BANK LTD GHAZIABAD,4620,396.92,12870,183.14,Dec-16
COOPERATIVE,ZILA SAHKARI BANK LTD GHAZIABAD,7101,355.75,12331,286.52,Jan-17
COOPERATIVE,ZILA SAHKARI BANK LTD GHAZIABAD,3616,213.13,4742,154.08,Feb-17
COOPERATIVE,ZILA SAHKARI BANK LTD GHAZIABAD,2223,515.29,5973,255.93,Mar-17
COOPERATIVE,ZILA SAHKARI BANK LTD GHAZIABAD,2162,363.36,3178,306.75,Apr-17
